country,causality_from,causality_to,p_value
GB,emprm14,bctprd,0.026342252693472106
GB,bctprd,estsz,0.3314200312115517
GB,estsz,bctprd,0.7624443458034716
GB,bctprd,facntr,0.563732003621843
GB,facntr,bctprd,0.06418136563110005
GB,bctprd,freehms,0.9009802460249365
GB,freehms,bctprd,0.03800751098726566
GB,bctprd,happy,0.6556205234366738
GB,happy,bctprd,0.13090827389683707
GB,bctprd,health,0.793018083178016
GB,health,bctprd,0.24897371276056762
GB,bctprd,hincfel,0.4552321301933547
GB,hincfel,bctprd,0.29428441437870945
GB,bctprd,hincsrca,0.32096326112081436
GB,hincsrca,bctprd,0.641925222364074
GB,bctprd,hlthhmp,0.8762182577359083
GB,hlthhmp,bctprd,0.11751950251808962
GB,bctprd,hinctnta,0.5266807030318982
GB,hinctnta,bctprd,0.45109931335996684
GB,bctprd,hswrkp,0.5461528955511696
GB,hswrkp,bctprd,0.05917475791015544
GB,bctprd,hswrk,0.3066620725767602
GB,hswrk,bctprd,0.13480801650019544
GB,bctprd,imbgeco,0.8191903741936373
GB,imbgeco,bctprd,0.4191649366309854
GB,bctprd,impcntr,0.19229497842471377
GB,impcntr,bctprd,0.2859229176252688
GB,bctprd,imdfetn,0.857843293164401
GB,imdfetn,bctprd,0.05409370043998475
GB,bctprd,imueclt,0.4069998129881711
GB,imueclt,bctprd,0.1922669445002402
GB,bctprd,imsmetn,0.8026041691960187
GB,imsmetn,bctprd,0.06402983177930271
GB,bctprd,iorgact,0.7130461500390424
GB,iorgact,bctprd,0.4021066061320109
GB,bctprd,imwbcnt,0.5193176148119512
GB,imwbcnt,bctprd,0.08133682919658931
GB,bctprd,jbspv,0.0473195620949102
GB,jbspv,bctprd,0.4219961389262378
GB,bctprd,lrscale,0.6883165885916989
GB,lrscale,bctprd,0.010095994790763037
GB,bctprd,lvgptnea,0.006231814379366134
GB,lvgptnea,bctprd,0.640322159271709
GB,bctprd,mainact,0.6025541756806942
GB,mainact,bctprd,0.08094249352029285
GB,bctprd,maritalb,0.07295311169105272
GB,maritalb,bctprd,0.5315383120705722
GB,bctprd,marsts,0.7858198875399957
GB,marsts,bctprd,0.14637923604669492
GB,bctprd,mbtru,0.4631612974164551
GB,mbtru,bctprd,0.07544087684730241
GB,bctprd,mnactic,0.3357992855775952
GB,mnactic,bctprd,0.037011461721315655
GB,bctprd,mnactp,0.6708265034748655
GB,mnactp,bctprd,0.0254013495830767
GB,bctprd,mocntr,0.5256794311153961
GB,mocntr,bctprd,0.08416708687549099
GB,bctprd,nacer2,0.18997497151171033
GB,nacer2,bctprd,0.17094905820402248
GB,bctprd,njbspv,0.6033880876775648
GB,njbspv,bctprd,0.6364424034479536
GB,bctprd,occf14b,0.23312962472155663
GB,occf14b,bctprd,0.6839623146048577
GB,bctprd,occm14b,0.02495244988595356
GB,occm14b,bctprd,0.16855780006654617
GB,bctprd,pdjobev,0.42929110679010973
GB,pdjobev,bctprd,0.014175210419143247
GB,bctprd,pdwrk,0.8129832947546928
