country,causality_from,causality_to,p_value
CH,lrscale,aesfdrk,0.7409360279811288
CH,aesfdrk,lvgptnea,0.6210116263712501
CH,lvgptnea,aesfdrk,0.015943814677386037
CH,aesfdrk,mainact,0.21765137938195256
CH,mainact,aesfdrk,0.4714387071770689
CH,aesfdrk,maritalb,0.33024774957098413
CH,maritalb,aesfdrk,0.2293442010795284
CH,aesfdrk,mbtru,0.4290541360028366
CH,mbtru,aesfdrk,0.18277206559114356
CH,aesfdrk,marsts,0.011646762847896073
CH,marsts,aesfdrk,0.1772024234809942
CH,aesfdrk,mnactic,0.013860741356016868
CH,mnactic,aesfdrk,0.9574559831670356
CH,aesfdrk,mnactp,0.18876468084277484
CH,mnactp,aesfdrk,0.06982192607356943
CH,aesfdrk,mocntr,0.2046454842541384
CH,mocntr,aesfdrk,0.589294212729028
CH,aesfdrk,nacer2,0.2859131694912557
CH,nacer2,aesfdrk,0.08494386389755983
CH,aesfdrk,njbspv,0.5111459365424037
CH,njbspv,aesfdrk,0.5839728112937501
CH,aesfdrk,occf14b,0.10505144161160428
CH,occf14b,aesfdrk,0.12011614706500336
CH,aesfdrk,occm14b,0.13555642656684547
CH,occm14b,aesfdrk,0.016510314226026303
CH,aesfdrk,pdjobev,0.12116824645192399
CH,pdjobev,aesfdrk,0.45623616926809324
CH,aesfdrk,pdwrkp,0.48407409552846153
CH,pdwrkp,aesfdrk,0.00409451872619835
CH,aesfdrk,pdwrk,0.09535004963104098
CH,pdwrk,aesfdrk,0.2155520055302791
CH,aesfdrk,polintr,0.5711342449131164
CH,polintr,aesfdrk,0.23476478377571897
CH,aesfdrk,pplfair,0.007673235521930403
CH,pplfair,aesfdrk,0.056746723026687644
CH,aesfdrk,rlgblg,0.3973917872154411
CH,rlgblg,aesfdrk,0.3564740352487615
CH,aesfdrk,pplhlp,0.023121361612129826
CH,pplhlp,aesfdrk,0.16790979727884658
CH,aesfdrk,rlgdnach,0.05711370127211413
CH,rlgdnach,aesfdrk,0.06874872860202129
CH,aesfdrk,rshpsts,0.6703175189216553
CH,rshpsts,aesfdrk,0.023291391915630406
CH,aesfdrk,rlgdnm,0.6192196149637669
CH,rlgdnm,aesfdrk,0.025224286058512062
CH,aesfdrk,rtrd,0.3821354709563515
CH,rtrd,aesfdrk,0.018493200096856968
CH,aesfdrk,rtrdp,0.5816352585545662
CH,rtrdp,aesfdrk,0.016851455679568084
CH,aesfdrk,sclact,0.5546363538400841
CH,sclact,aesfdrk,0.07529841864280862
